year,as_of,rank,ticker,name,sector,avg_dollar_volume_usd_mn
2025,2025-01-01,82,HON,Honeywell,Industrials,637.1
2025,2025-01-01,83,ETN,Eaton Corporation,Industrials,633.2
2025,2025-01-01,84,ISRG,Intuitive Surgical,Health Care,628.0
2025,2025-01-01,85,BMY,Bristol Myers Squibb,Health Care,621.2
2025,2025-01-01,86,WDAY,"Workday, Inc.",Information Technology,617.9
2025,2025-01-01,87,T,AT&T,Communication Services,615.7
2025,2025-01-01,88,TGT,Target Corporation,Consumer Staples,615.6
2025,2025-01-01,89,VST,Vistra Corp.,Utilities,609.3
2025,2025-01-01,90,CEG,Constellation Energy,Utilities,598.6
2025,2025-01-01,91,ABT,Abbott Laboratories,Health Care,593.1
2025,2025-01-01,92,HUM,Humana,Health Care,586.4
2025,2025-01-01,93,SNPS,Synopsys,Information Technology,578.7
2025,2025-01-01,94,ELV,Elevance Health,Health Care,571.6
2025,2025-01-01,95,LOW,Lowe's,Consumer Discretionary,563.1
2025,2025-01-01,96,FCX,Freeport-McMoRan,Materials,562.1
2025,2025-01-01,97,VRTX,Vertex Pharmaceuticals,Health Care,557.3
2025,2025-01-01,98,TJX,TJX Companies,Consumer Discretionary,550.8
2025,2025-01-01,99,SPGI,S&P Global,Financials,550.5
2025,2025-01-01,100,F,Ford Motor Company,Consumer Discretionary,549.8
2026,2026-01-01,1,TSLA,"Tesla, Inc.",Consumer Discretionary,33714.6
2026,2026-01-01,2,NVDA,Nvidia,Information Technology,32340.9
2026,2026-01-01,3,AAPL,Apple Inc.,Information Technology,12312.9
2026,2026-01-01,4,MSFT,Microsoft,Information Technology,10090.6
2026,2026-01-01,5,META,Meta Platforms,Communication Services,10084.9
2026,2026-01-01,6,PLTR,Palantir Technologies,Information Technology,9845.9
2026,2026-01-01,7,AMZN,Amazon,Consumer Discretionary,9564.8
2026,2026-01-01,8,AMD,Advanced Micro Devices,Information Technology,7590.1
2026,2026-01-01,9,GOOGL,Alphabet Inc. (Class A),Communication Services,7544.6
2026,2026-01-01,10,AVGO,Broadcom,Information Technology,7142.3
2026,2026-01-01,11,NFLX,Netflix,Communication Services,4324.3
2026,2026-01-01,12,ORCL,Oracle Corporation,Information Technology,3800.3
2026,2026-01-01,13,UNH,UnitedHealth Group,Health Care,3787.8
2026,2026-01-01,14,MU,Micron Technology,Information Technology,3350.2
2026,2026-01-01,15,HOOD,Robinhood Markets,Financials,3208.1
2026,2026-01-01,16,LLY,Lilly (Eli),Health Care,3188.4
2026,2026-01-01,17,COIN,Coinbase,Financials,3044.0
2026,2026-01-01,18,APP,AppLovin,Information Technology,2839.4
2026,2026-01-01,19,INTC,Intel,Information Technology,2643.3
2026,2026-01-01,20,JPM,JPMorgan Chase,Financials,2512.1
2026,2026-01-01,21,BRK-B,Berkshire Hathaway,Financials,2349.8
2026,2026-01-01,22,COST,Costco,Consumer Staples,2200.0
2026,2026-01-01,23,V,Visa Inc.,Financials,2162.5
2026,2026-01-01,24,CRM,Salesforce,Information Technology,2035.0
2026,2026-01-01,25,SMCI,Supermicro,Information Technology,1918.6
2026,2026-01-01,26,WMT,Walmart,Consumer Staples,1813.3
2026,2026-01-01,27,BAC,Bank of America,Financials,1784.8
2026,2026-01-01,28,XOM,ExxonMobil,Energy,1711.1
2026,2026-01-01,29,UBER,Uber,Industrials,1700.7
2026,2026-01-01,30,BA,Boeing,Industrials,1629.5
2026,2026-01-01,31,GEV,GE Vernova,Industrials,1610.0
2026,2026-01-01,32,MA,Mastercard,Financials,1516.8
2026,2026-01-01,33,NOW,ServiceNow,Information Technology,1510.3
2026,2026-01-01,34,GS,Goldman Sachs,Financials,1506.8
2026,2026-01-01,35,ADBE,Adobe Inc.,Information Technology,1477.0
2026,2026-01-01,36,JNJ,Johnson & Johnson,Health Care,1449.4
2026,2026-01-01,37,CRWD,CrowdStrike,Information Technology,1442.1
2026,2026-01-01,38,AMAT,Applied Materials,Information Technology,1388.3
2026,2026-01-01,39,CSCO,Cisco,Information Technology,1354.2
2026,2026-01-01,40,QCOM,Qualcomm,Information Technology,1348.3
2026,2026-01-01,41,HD,Home Depot (The),Consumer Discretionary,1330.9
2026,2026-01-01,42,GE,GE Aerospace,Industrials,1277.7
2026,2026-01-01,43,TXN,Texas Instruments,Information Technology,1274.3
2026,2026-01-01,44,PG,Procter & Gamble,Consumer Staples,1255.5
2026,2026-01-01,45,CVX,Chevron Corporation,Energy,1253.0
2026,2026-01-01,46,BKNG,Booking Holdings,Consumer Discretionary,1240.5
2026,2026-01-01,47,C,Citigroup,Financials,1225.9
2026,2026-01-01,48,WFC,Wells Fargo,Financials,1222.1
2026,2026-01-01,49,IBM,IBM,Information Technology,1219.6
2026,2026-01-01,50,MRK,Merck & Co.,Health Care,1216.0
2026,2026-01-01,51,ABBV,AbbVie,Health Care,1216.0
2026,2026-01-01,52,LRCX,Lam Research,Information Technology,1195.9
2026,2026-01-01,53,INTU,Intuit,Information Technology,1185.8
2026,2026-01-01,54,PFE,Pfizer,Health Care,1165.5
2026,2026-01-01,55,PANW,Palo Alto Networks,Information Technology,1153.3
2026,2026-01-01,56,CAT,Caterpillar Inc.,Industrials,1135.0
2026,2026-01-01,57,KO,Coca-Cola Company (The),Consumer Staples,1109.1
2026,2026-01-01,58,PEP,PepsiCo,Consumer Staples,1102.8
2026,2026-01-01,59,TMO,Thermo Fisher Scientific,Health Care,1088.5
2026,2026-01-01,60,NKE,"Nike, Inc.",Consumer Discretionary,1069.0
2026,2026-01-01,61,ACN,Accenture,Information Technology,1064.1
2026,2026-01-01,62,ANET,Arista Networks,Information Technology,1057.5
2026,2026-01-01,63,ISRG,Intuitive Surgical,Health Care,1052.7
2026,2026-01-01,64,DIS,Walt Disney Company (The),Communication Services,1029.1
2026,2026-01-01,65,TMUS,T-Mobile US,Communication Services,1022.7
2026,2026-01-01,66,MCD,McDonald's,Consumer Discretionary,1002.7
2026,2026-01-01,67,T,AT&T,Communication Services,987.3
2026,2026-01-01,68,VST,Vistra Corp.,Utilities,986.4
2026,2026-01-01,69,DASH,DoorDash,Consumer Discretionary,976.4
2026,2026-01-01,70,LIN,Linde plc,Materials,960.4
2026,2026-01-01,71,CEG,Constellation Energy,Utilities,951.2
2026,2026-01-01,72,KLAC,KLA Corporation,Information Technology,944.4
2026,2026-01-01,73,PM,Philip Morris International,Consumer Staples,933.1
2026,2026-01-01,74,F,Ford Motor Company,Consumer Discretionary,930.8
2026,2026-01-01,75,ETN,Eaton Corporation,Industrials,914.4
2026,2026-01-01,76,SNPS,Synopsys,Information Technology,899.0
2026,2026-01-01,77,SBUX,Starbucks,Consumer Discretionary,885.0
2026,2026-01-01,78,VZ,Verizon,Communication Services,880.4
2026,2026-01-01,79,PYPL,PayPal,Financials,866.8
2026,2026-01-01,80,AXP,American Express,Financials,849.1
2026,2026-01-01,81,ADI,Analog Devices,Information Technology,844.9
2026,2026-01-01,82,HON,Honeywell,Industrials,842.1
2026,2026-01-01,83,DHR,Danaher Corporation,Health Care,835.8
2026,2026-01-01,84,GILD,Gilead Sciences,Health Care,835.2
2026,2026-01-01,85,MS,Morgan Stanley,Financials,832.3
2026,2026-01-01,86,CMCSA,Comcast,Communication Services,823.3
2026,2026-01-01,87,SCHW,Charles Schwab Corporation,Financials,819.7
2026,2026-01-01,88,ABT,Abbott Laboratories,Health Care,818.1
2026,2026-01-01,89,DELL,Dell Technologies,Information Technology,817.7
2026,2026-01-01,90,BSX,Boston Scientific,Health Care,814.6
2026,2026-01-01,91,APH,Amphenol,Information Technology,809.5
2026,2026-01-01,92,LULU,Lululemon Athletica,Consumer Discretionary,803.5
2026,2026-01-01,93,COF,Capital One,Financials,802.1
2026,2026-01-01,94,SNDK,Sandisk,Information Technology,790.9
2026,2026-01-01,95,AMGN,Amgen,Health Care,789.5
2026,2026-01-01,96,NEE,NextEra Energy,Utilities,788.0
2026,2026-01-01,97,UNP,Union Pacific Corporation,Industrials,765.4
2026,2026-01-01,98,PGR,Progressive Corporation,Financials,761.3
2026,2026-01-01,99,CMG,Chipotle Mexican Grill,Consumer Discretionary,739.8
2026,2026-01-01,100,TTD,Trade Desk (The),Communication Services,729.8
